1|1|LOGIN|users|1|2026-05-15 13:37:10
2|1|LOGOUT|users|1|2026-05-15 13:37:42
3|1|LOGIN|users|1|2026-05-15 13:45:38
4|1|BACKUP||0|2026-05-15 13:47:01
5|1|LOGIN|users|1|2026-05-15 13:50:32
6|1|ISSUE_BOOK|borrow_records|1|2026-05-15 13:50:56
7|1|ISSUE_BOOK|borrow_records|2|2026-05-15 13:51:07
8|1|ISSUE_BOOK|borrow_records|3|2026-05-15 13:51:19
9|1|RETURN_BOOK|borrow_records|2|2026-05-15 13:51:29
